index,session_id,total_pages,avg_scroll_depth,avg_mouse_movements,avg_time_on_page,user_id,first_timestamp,last_timestamp,session_duration_sec,requests_per_sec,bot_score,classification,actual_label,if_baseline_pred,if_baseline_bot,pages_per_min,scroll_per_sec,if_pred,if_anomaly_score,if_bot,svm_pred,svm_bot,final_bot
324,S000325,3,71.66666666666667,55.0,61.333333333333336,U0325,2024-01-18 19:00:59.000000,2024-01-18 19:01:59.000000,60.0,0.05,0,Human,Human,1,0,3.0,1.1944444444444444,-1,-0.5865084459309329,1,-1,1,1
325,S000326,10,72.7,105.8,106.0,U0326,2024-01-28 00:09:54.000000,2024-01-28 00:14:24.000000,270.0,0.037037037037037,0,Human,Human,1,0,2.2222222222222223,0.26925925925925925,1,-0.40237592414615647,0,1,0,0
326,S000327,14,67.85714285714286,122.07142857142856,119.64285714285714,U0327,2024-01-12 17:11:27.000000,2024-01-12 17:17:57.000000,390.0,0.0358974358974358,0,Human,Human,1,0,2.1538461538461537,0.173992673992674,1,-0.40927813512476935,0,1,0,0
327,S000328,7,65.85714285714286,119.0,82.42857142857143,U0328,2024-01-16 18:07:03.000000,2024-01-16 18:10:03.000000,180.0,0.0388888888888888,0,Human,Human,1,0,2.3333333333333335,0.3658730158730159,1,-0.41882595317320476,0,1,0,0
328,S000329,9,74.55555555555556,109.55555555555556,91.66666666666669,U0329,2024-01-24 11:09:22.000000,2024-01-24 11:13:22.000000,240.0,0.0375,0,Human,Human,1,0,2.25,0.3106481481481482,1,-0.4109335373330766,0,1,0,0
329,S000330,4,82.0,119.75,114.5,U0330,2024-01-22 11:03:14.000000,2024-01-22 11:04:44.000000,90.0,0.0444444444444444,0,Human,Human,1,0,2.6666666666666665,0.9111111111111111,1,-0.5472786033583783,0,1,0,0
330,S000331,10,85.2,97.6,85.2,U0331,2024-01-08 11:12:19.000000,2024-01-08 11:16:49.000000,270.0,0.037037037037037,0,Human,Human,1,0,2.2222222222222223,0.3155555555555556,1,-0.5039561339363023,0,-1,1,0
331,S000332,8,63.5,122.25,90.625,U0332,2024-01-02 16:08:06.000000,2024-01-02 16:11:36.000000,210.0,0.0380952380952381,0,Human,Human,1,0,2.2857142857142856,0.30238095238095236,1,-0.42922832641070763,0,1,0,0
332,S000333,11,78.54545454545455,101.45454545454544,116.0909090909091,U0333,2024-01-07 07:11:57.000000,2024-01-07 07:16:57.000000,300.0,0.0366666666666666,0,Human,Human,1,0,2.2,0.26181818181818184,1,-0.43624215308110376,0,1,0,0
333,S000334,5,78.8,85.4,142.2,U0334,2024-01-28 15:03:35.000000,2024-01-28 15:05:35.000000,120.0,0.0416666666666666,0,Human,Human,1,0,2.5,0.6566666666666666,1,-0.49590887755077545,0,1,0,0
334,S000335,8,74.0,90.25,80.25,U0335,2024-01-09 15:08:11.000000,2024-01-09 15:11:41.000000,210.0,0.0380952380952381,0,Human,Human,1,0,2.2857142857142856,0.3523809523809524,1,-0.42947635491111247,0,1,0,0
335,S000336,15,66.66666666666667,119.53333333333332,104.2,U0336,2024-01-25 23:14:40.000000,2024-01-25 23:21:40.000000,420.0,0.0357142857142857,0,Human,Human,1,0,2.142857142857143,0.15873015873015875,1,-0.45151920785930993,0,1,0,0
336,S000337,5,72.4,106.4,91.8,U0337,2024-01-23 23:04:45.000000,2024-01-23 23:06:45.000000,120.0,0.0416666666666666,0,Human,Human,1,0,2.5,0.6033333333333334,1,-0.4598370709907609,0,1,0,0
337,S000338,13,67.38461538461539,126.6153846153846,90.3076923076923,U0338,2024-01-21 05:12:05.000000,2024-01-21 05:18:05.000000,360.0,0.0361111111111111,0,Human,Human,1,0,2.1666666666666665,0.18717948717948718,1,-0.41251314948705986,0,1,0,0
338,S000339,12,67.0,119.58333333333331,94.25,U0339,2024-01-26 21:12:22.000000,2024-01-26 21:17:52.000000,330.0,0.0363636363636363,0,Human,Human,1,0,2.1818181818181817,0.20303030303030303,1,-0.3974468666769485,0,1,0,0
339,S000340,15,74.4,107.4,101.0,U0340,2024-01-17 21:18:52.000000,2024-01-17 21:25:52.000000,420.0,0.0357142857142857,0,Human,Human,1,0,2.142857142857143,0.17714285714285716,1,-0.43502613241629856,0,1,0,0
340,S000341,14,70.71428571428571,109.64285714285714,79.28571428571429,U0341,2024-01-16 03:11:54.000000,2024-01-16 03:18:24.000000,390.0,0.0358974358974358,0,Human,Human,1,0,2.1538461538461537,0.1813186813186813,1,-0.39834866703148236,0,1,0,0
341,S000342,10,72.3,106.9,73.8,U0342,2024-01-16 08:08:10.000000,2024-01-16 08:12:40.000000,270.0,0.037037037037037,0,Human,Human,1,0,2.2222222222222223,0.2677777777777778,1,-0.4008263502002207,0,1,0,0
342,S000343,5,58.6,88.2,107.0,U0343,2024-01-23 03:03:27.000000,2024-01-23 03:05:27.000000,120.0,0.0416666666666666,0,Human,Human,1,0,2.5,0.48833333333333334,1,-0.5203645574564048,0,1,0,0
343,S000344,5,65.4,144.6,107.6,U0344,2024-01-23 09:04:15.000000,2024-01-23 09:06:15.000000,120.0,0.0416666666666666,0,Human,Human,1,0,2.5,0.545,1,-0.5099130479611639,0,1,0,0
344,S000345,14,69.71428571428571,87.14285714285714,95.85714285714286,U0345,2024-01-29 12:11:29.000000,2024-01-29 12:17:59.000000,390.0,0.0358974358974358,0,Human,Human,1,0,2.1538461538461537,0.17875457875457873,1,-0.42477370225168953,0,1,0,0
345,S000346,8,72.5,84.75,96.125,U0346,2024-01-15 09:08:11.000000,2024-01-15 09:11:41.000000,210.0,0.0380952380952381,0,Human,Human,1,0,2.2857142857142856,0.34523809523809523,1,-0.439489085382333,0,1,0,0
346,S000347,6,70.16666666666667,109.0,112.0,U0347,2024-01-30 00:07:03.000000,2024-01-30 00:09:33.000000,150.0,0.04,0,Human,Human,1,0,2.4,0.4677777777777778,1,-0.4420095538348234,0,1,0,0
347,S000348,9,65.44444444444444,101.66666666666669,95.0,U0348,2024-01-13 15:06:29.000000,2024-01-13 15:10:29.000000,240.0,0.0375,0,Human,Human,1,0,2.25,0.2726851851851852,1,-0.4133971308822774,0,1,0,0
348,S000349,3,73.0,101.0,88.0,U0349,2024-01-14 23:01:35.000000,2024-01-14 23:02:35.000000,60.0,0.05,0,Human,Human,1,0,3.0,1.2166666666666666,1,-0.5490631857998437,0,1,0,0
349,S000350,9,74.77777777777777,110.0,88.55555555555556,U0350,2024-01-02 17:09:10.000000,2024-01-02 17:13:10.000000,240.0,0.0375,0,Human,Human,1,0,2.25,0.31157407407407406,1,-0.4109486554281935,0,1,0,0
350,S000351,7,83.28571428571429,144.57142857142858,88.57142857142857,U0351,2024-01-29 09:06:42.000000,2024-01-29 09:09:42.000000,180.0,0.0388888888888888,0,Human,Human,-1,1,2.3333333333333335,0.4626984126984127,-1,-0.5546056253897922,1,-1,1,1
351,S000352,3,74.0,103.0,93.0,U0352,2024-01-08 17:03:31.000000,2024-01-08 17:04:31.000000,60.0,0.05,0,Human,Human,1,0,3.0,1.2333333333333334,1,-0.5507813070363037,0,1,0,0
352,S000353,10,69.4,110.1,103.2,U0353,2024-01-14 20:10:40.000000,2024-01-14 20:15:10.000000,270.0,0.037037037037037,0,Human,Human,1,0,2.2222222222222223,0.25703703703703706,1,-0.3928571908269211,0,1,0,0
353,S000354,12,66.91666666666667,126.25,116.58333333333331,U0354,2024-01-17 23:12:47.000000,2024-01-17 23:18:17.000000,330.0,0.0363636363636363,0,Human,Human,1,0,2.1818181818181817,0.20277777777777778,1,-0.4093835104763934,0,1,0,0
354,S000355,14,64.21428571428571,125.28571428571428,106.85714285714286,U0355,2024-01-12 03:14:09.000000,2024-01-12 03:20:39.000000,390.0,0.0358974358974358,0,Human,Human,1,0,2.1538461538461537,0.16465201465201465,1,-0.4407021270855393,0,1,0,0
355,S000356,8,81.125,126.25,72.125,U0356,2024-01-13 23:10:16.000000,2024-01-13 23:13:46.000000,210.0,0.0380952380952381,0,Human,Human,1,0,2.2857142857142856,0.3863095238095238,1,-0.4801190296273771,0,1,0,0
356,S000357,8,64.375,81.25,93.5,U0357,2024-01-06 21:06:45.000000,2024-01-06 21:10:15.000000,210.0,0.0380952380952381,0,Human,Human,1,0,2.2857142857142856,0.30654761904761907,1,-0.45482995138377114,0,1,0,0
357,S000358,8,76.375,108.875,84.25,U0358,2024-01-25 00:07:16.000000,2024-01-25 00:10:46.000000,210.0,0.0380952380952381,0,Human,Human,1,0,2.2857142857142856,0.3636904761904762,1,-0.4224499147670973,0,1,0,0
358,S000359,12,74.0,109.83333333333331,113.75,U0359,2024-01-07 14:07:00.000000,2024-01-07 14:12:30.000000,330.0,0.0363636363636363,0,Human,Human,1,0,2.1818181818181817,0.22424242424242424,1,-0.3963016909904754,0,1,0,0
359,S000360,14,83.14285714285714,96.5,67.92857142857143,U0360,2024-01-30 04:15:19.000000,2024-01-30 04:21:49.000000,390.0,0.0358974358974358,0,Human,Human,1,0,2.1538461538461537,0.21318681318681318,1,-0.5040700060426674,0,-1,1,0
360,S000361,6,77.33333333333333,133.33333333333334,71.83333333333333,U0361,2024-01-26 13:06:24.000000,2024-01-26 13:08:54.000000,150.0,0.04,0,Human,Human,1,0,2.4,0.5155555555555555,1,-0.4934993869313319,0,1,0,0
361,S000362,4,67.75,108.25,75.5,U0362,2024-01-05 21:03:52.000000,2024-01-05 21:05:22.000000,90.0,0.0444444444444444,0,Human,Human,1,0,2.6666666666666665,0.7527777777777778,1,-0.49250002330152526,0,1,0,0
362,S000363,5,71.4,131.2,63.6,U0363,2024-01-09 13:04:35.000000,2024-01-09 13:06:35.000000,120.0,0.0416666666666666,0,Human,Human,1,0,2.5,0.5950000000000001,1,-0.48310061017755407,0,1,0,0
363,S000364,3,62.333333333333336,91.66666666666669,87.0,U0364,2024-01-14 13:01:19.000000,2024-01-14 13:02:19.000000,60.0,0.05,0,Human,Human,1,0,3.0,1.038888888888889,-1,-0.5645777352021741,1,1,0,1
364,S000365,8,56.0,99.375,103.625,U0365,2024-01-09 07:07:34.000000,2024-01-09 07:11:04.000000,210.0,0.0380952380952381,0,Human,Human,1,0,2.2857142857142856,0.26666666666666666,1,-0.4899195313237239,0,1,0,0
365,S000366,4,75.25,100.0,105.75,U0366,2024-01-24 06:04:35.000000,2024-01-24 06:06:05.000000,90.0,0.0444444444444444,0,Human,Human,1,0,2.6666666666666665,0.8361111111111111,1,-0.5099560779114778,0,1,0,0
366,S000367,14,68.0,100.92857142857144,135.5,U0367,2024-01-28 04:13:53.000000,2024-01-28 04:20:23.000000,390.0,0.0358974358974358,0,Human,Human,1,0,2.1538461538461537,0.17435897435897435,1,-0.40421889226792573,0,1,0,0
367,S000368,5,70.0,138.8,91.6,U0368,2024-01-19 10:05:07.000000,2024-01-19 10:07:07.000000,120.0,0.0416666666666666,0,Human,Human,1,0,2.5,0.5833333333333334,1,-0.4871156207917583,0,1,0,0
368,S000369,14,74.57142857142857,111.07142857142856,92.64285714285714,U0369,2024-01-23 15:12:17.000000,2024-01-23 15:18:47.000000,390.0,0.0358974358974358,0,Human,Human,1,0,2.1538461538461537,0.1912087912087912,1,-0.4080320622882459,0,1,0,0
369,S000370,8,71.625,95.0,98.875,U0370,2024-01-25 04:07:40.000000,2024-01-25 04:11:10.000000,210.0,0.0380952380952381,0,Human,Human,1,0,2.2857142857142856,0.3410714285714286,1,-0.4226046084851827,0,1,0,0
370,S000371,7,75.0,123.42857142857144,81.57142857142857,U0371,2024-01-30 21:05:15.000000,2024-01-30 21:08:15.000000,180.0,0.0388888888888888,0,Human,Human,1,0,2.3333333333333335,0.4166666666666667,1,-0.4405950520728576,0,1,0,0
371,S000372,11,69.81818181818181,118.54545454545456,76.63636363636364,U0372,2024-01-12 03:11:41.000000,2024-01-12 03:16:41.000000,300.0,0.0366666666666666,0,Human,Human,1,0,2.2,0.2327272727272727,1,-0.39803708446465424,0,1,0,0
372,S000373,6,67.83333333333333,68.66666666666667,90.66666666666669,U0373,2024-01-10 22:07:29.000000,2024-01-10 22:09:59.000000,150.0,0.04,0,Human,Human,1,0,2.4,0.4522222222222222,1,-0.4876981831410318,0,1,0,0
373,S000374,5,66.4,69.4,96.8,U0374,2024-01-09 00:03:39.000000,2024-01-09 00:05:39.000000,120.0,0.0416666666666666,0,Human,Human,1,0,2.5,0.5533333333333333,1,-0.5088367436429635,0,1,0,0
374,S000375,15,64.0,124.66666666666669,72.53333333333333,U0375,2024-01-27 10:16:32.000000,2024-01-27 10:23:32.000000,420.0,0.0357142857142857,0,Human,Human,1,0,2.142857142857143,0.1523809523809524,1,-0.47215496891584396,0,1,0,0
375,S000376,5,67.8,89.2,93.4,U0376,2024-01-17 17:04:13.000000,2024-01-17 17:06:13.000000,120.0,0.0416666666666666,0,Human,Human,1,0,2.5,0.565,1,-0.4692282221754828,0,1,0,0
376,S000377,13,83.38461538461539,89.0,121.92307692307692,U0377,2024-01-14 03:12:44.000000,2024-01-14 03:18:44.000000,360.0,0.0361111111111111,0,Human,Human,1,0,2.1666666666666665,0.23162393162393163,1,-0.5033723591322647,0,-1,1,0
377,S000378,10,71.0,109.0,88.7,U0378,2024-01-03 20:10:38.000000,2024-01-03 20:15:08.000000,270.0,0.037037037037037,0,Human,Human,1,0,2.2222222222222223,0.26296296296296295,1,-0.3937116197825197,0,1,0,0
378,S000379,4,61.0,66.25,108.5,U0379,2024-01-18 23:03:21.000000,2024-01-18 23:04:51.000000,90.0,0.0444444444444444,0,Human,Human,1,0,2.6666666666666665,0.6777777777777778,-1,-0.5547105063858536,1,1,0,1
379,S000380,8,57.625,70.5,106.25,U0380,2024-01-03 05:08:01.000000,2024-01-03 05:11:31.000000,210.0,0.0380952380952381,0,Human,Human,1,0,2.2857142857142856,0.27440476190476193,1,-0.5263739199901428,0,-1,1,0
380,S000381,11,71.63636363636364,89.27272727272727,104.8181818181818,U0381,2024-01-03 15:05:50.000000,2024-01-03 15:10:50.000000,300.0,0.0366666666666666,0,Human,Human,1,0,2.2,0.2387878787878788,1,-0.41741461086087345,0,1,0,0
381,S000382,6,65.0,119.66666666666669,92.83333333333331,U0382,2024-01-17 22:04:34.000000,2024-01-17 22:07:04.000000,150.0,0.04,0,Human,Human,1,0,2.4,0.43333333333333335,1,-0.44356404346357314,0,1,0,0
382,S000383,15,70.8,61.86666666666667,98.93333333333334,U0383,2024-01-09 12:15:37.000000,2024-01-09 12:22:37.000000,420.0,0.0357142857142857,0,Human,Human,1,0,2.142857142857143,0.16857142857142857,1,-0.520811094421566,0,-1,1,0
383,S000384,13,73.46153846153847,105.6923076923077,105.0,U0384,2024-01-06 03:10:19.000000,2024-01-06 03:16:19.000000,360.0,0.0361111111111111,0,Human,Human,1,0,2.1666666666666665,0.20405982905982908,1,-0.4089526966470064,0,1,0,0
384,S000385,12,71.41666666666667,115.75,96.91666666666669,U0385,2024-01-04 18:12:38.000000,2024-01-04 18:18:08.000000,330.0,0.0363636363636363,0,Human,Human,1,0,2.1818181818181817,0.21641414141414142,1,-0.39970521378103363,0,1,0,0
385,S000386,11,67.18181818181819,81.27272727272727,79.18181818181819,U0386,2024-01-02 18:11:04.000000,2024-01-02 18:16:04.000000,300.0,0.0366666666666666,0,Human,Human,1,0,2.2,0.22393939393939397,1,-0.43302776080617994,0,1,0,0
386,S000387,4,82.75,139.75,92.5,U0387,2024-01-20 07:02:24.000000,2024-01-20 07:03:54.000000,90.0,0.0444444444444444,0,Human,Human,-1,1,2.6666666666666665,0.9194444444444444,-1,-0.5822783076572986,1,-1,1,1
387,S000388,3,56.0,106.0,95.0,U0388,2024-01-15 23:02:57.000000,2024-01-15 23:03:57.000000,60.0,0.05,0,Human,Human,-1,1,3.0,0.9333333333333333,-1,-0.5865681553799139,1,-1,1,1
388,S000389,4,68.75,135.0,74.75,U0389,2024-01-04 22:02:15.000000,2024-01-04 22:03:45.000000,90.0,0.0444444444444444,0,Human,Human,1,0,2.6666666666666665,0.7638888888888888,1,-0.5258570858118727,0,1,0,0
389,S000390,4,69.0,80.25,72.0,U0390,2024-01-19 23:02:04.000000,2024-01-19 23:03:34.000000,90.0,0.0444444444444444,0,Human,Human,1,0,2.6666666666666665,0.7666666666666667,1,-0.5187440478634595,0,1,0,0
390,S000391,10,70.7,126.2,89.7,U0391,2024-01-09 11:07:59.000000,2024-01-09 11:12:29.000000,270.0,0.037037037037037,0,Human,Human,1,0,2.2222222222222223,0.26185185185185184,1,-0.4115980342366104,0,1,0,0
391,S000392,4,62.0,100.0,74.25,U0392,2024-01-06 20:03:32.000000,2024-01-06 20:05:02.000000,90.0,0.0444444444444444,0,Human,Human,1,0,2.6666666666666665,0.6888888888888889,1,-0.5119803416314438,0,1,0,0
392,S000393,5,70.8,98.0,80.4,U0393,2024-01-13 19:03:14.000000,2024-01-13 19:05:14.000000,120.0,0.0416666666666666,0,Human,Human,1,0,2.5,0.59,1,-0.45961396865728005,0,1,0,0
393,S000394,13,69.6923076923077,139.07692307692307,89.84615384615384,U0394,2024-01-24 14:13:29.000000,2024-01-24 14:19:29.000000,360.0,0.0361111111111111,0,Human,Human,1,0,2.1666666666666665,0.1935897435897436,1,-0.4418085316665968,0,1,0,0
394,S000395,11,68.18181818181819,144.1818181818182,100.36363636363636,U0395,2024-01-13 22:09:54.000000,2024-01-13 22:14:54.000000,300.0,0.0366666666666666,0,Human,Human,1,0,2.2,0.2272727272727273,1,-0.45587394797426933,0,1,0,0
395,S000396,8,67.5,86.625,113.5,U0396,2024-01-24 14:07:25.000000,2024-01-24 14:10:55.000000,210.0,0.0380952380952381,0,Human,Human,1,0,2.2857142857142856,0.32142857142857145,1,-0.43266222633639007,0,1,0,0
396,S000397,7,66.28571428571429,95.42857142857144,105.71428571428572,U0397,2024-01-09 11:04:19.000000,2024-01-09 11:07:19.000000,180.0,0.0388888888888888,0,Human,Human,1,0,2.3333333333333335,0.3682539682539683,1,-0.42688834332985787,0,1,0,0
397,S000398,9,73.33333333333333,101.55555555555556,93.77777777777776,U0398,2024-01-13 03:07:01.000000,2024-01-13 03:11:01.000000,240.0,0.0375,0,Human,Human,1,0,2.25,0.3055555555555555,1,-0.4161173058673405,0,1,0,0
398,S000399,10,68.3,121.4,96.7,U0399,2024-01-17 11:10:28.000000,2024-01-17 11:14:58.000000,270.0,0.037037037037037,0,Human,Human,1,0,2.2222222222222223,0.25296296296296295,1,-0.40154504810913605,0,1,0,0
399,S000400,3,78.66666666666667,114.66666666666669,57.0,U0400,2024-01-21 00:02:09.000000,2024-01-21 00:03:09.000000,60.0,0.05,0,Human,Human,1,0,3.0,1.3111111111111111,-1,-0.576302155740993,1,1,0,1
400,S000401,6,58.66666666666666,92.33333333333331,85.66666666666667,U0401,2024-01-15 20:07:02.000000,2024-01-15 20:09:32.000000,150.0,0.04,0,Human,Human,1,0,2.4,0.391111111111111,1,-0.4927344615337007,0,1,0,0
401,S000402,9,73.77777777777777,74.11111111111111,82.88888888888889,U0402,2024-01-07 01:08:47.000000,2024-01-07 01:12:47.000000,240.0,0.0375,0,Human,Human,1,0,2.25,0.3074074074074074,1,-0.46852229459054423,0,1,0,0
402,S000403,11,79.63636363636364,127.1818181818182,87.27272727272727,U0403,2024-01-22 08:12:15.000000,2024-01-22 08:17:15.000000,300.0,0.0366666666666666,0,Human,Human,1,0,2.2,0.26545454545454544,1,-0.4652834922654839,0,1,0,0
403,S000404,4,76.0,118.75,54.25,U0404,2024-01-09 19:02:30.000000,2024-01-09 19:04:00.000000,90.0,0.0444444444444444,0,Human,Human,1,0,2.6666666666666665,0.8444444444444444,1,-0.5128812203193903,0,1,0,0
404,S000405,6,84.0,79.66666666666667,105.83333333333331,U0405,2024-01-17 21:05:05.000000,2024-01-17 21:07:35.000000,150.0,0.04,0,Human,Human,1,0,2.4,0.56,1,-0.5455790352192732,0,-1,1,0
405,S000406,11,69.63636363636364,109.63636363636364,115.0909090909091,U0406,2024-01-16 03:06:13.000000,2024-01-16 03:11:13.000000,300.0,0.0366666666666666,0,Human,Human,1,0,2.2,0.23212121212121214,1,-0.3914254526109066,0,1,0,0
406,S000407,12,72.75,124.83333333333331,126.08333333333331,U0407,2024-01-04 23:08:55.000000,2024-01-04 23:14:25.000000,330.0,0.0363636363636363,0,Human,Human,1,0,2.1818181818181817,0.22045454545454546,1,-0.41019765004608216,0,1,0,0
407,S000408,11,64.81818181818181,126.8181818181818,89.72727272727273,U0408,2024-01-15 00:10:38.000000,2024-01-15 00:15:38.000000,300.0,0.0366666666666666,0,Human,Human,1,0,2.2,0.21606060606060604,1,-0.4148870681222423,0,1,0,0
408,S000409,8,64.5,80.125,52.875,U0409,2024-01-08 00:08:36.000000,2024-01-08 00:12:06.000000,210.0,0.0380952380952381,0,Human,Human,1,0,2.2857142857142856,0.30714285714285716,1,-0.45260201090533825,0,1,0,0
409,S000410,15,70.8,109.2,86.06666666666666,U0410,2024-01-09 04:14:20.000000,2024-01-09 04:21:20.000000,420.0,0.0357142857142857,0,Human,Human,1,0,2.142857142857143,0.16857142857142857,1,-0.42838453281430805,0,1,0,0
410,S000411,14,70.64285714285714,99.71428571428572,76.71428571428571,U0411,2024-01-13 21:15:30.000000,2024-01-13 21:22:00.000000,390.0,0.0358974358974358,0,Human,Human,1,0,2.1538461538461537,0.18113553113553113,1,-0.40457196208293134,0,1,0,0
411,S000412,11,67.0,96.0909090909091,94.0909090909091,U0412,2024-01-17 16:10:18.000000,2024-01-17 16:15:18.000000,300.0,0.0366666666666666,0,Human,Human,1,0,2.2,0.22333333333333333,1,-0.40474810465884603,0,1,0,0
412,S000413,13,68.07692307692308,86.84615384615384,95.6153846153846,U0413,2024-01-26 14:10:42.000000,2024-01-26 14:16:42.000000,360.0,0.0361111111111111,0,Human,Human,1,0,2.1666666666666665,0.18910256410256412,1,-0.42106871464206086,0,1,0,0
413,S000414,15,73.33333333333333,116.4,81.53333333333333,U0414,2024-01-16 04:14:23.000000,2024-01-16 04:21:23.000000,420.0,0.0357142857142857,0,Human,Human,1,0,2.142857142857143,0.1746031746031746,1,-0.4415198117263034,0,1,0,0
414,S000415,10,76.0,85.5,70.2,U0415,2024-01-21 04:09:54.000000,2024-01-21 04:14:24.000000,270.0,0.037037037037037,0,Human,Human,1,0,2.2222222222222223,0.2814814814814815,1,-0.4391998435125832,0,1,0,0
415,S000416,4,76.25,100.75,147.5,U0416,2024-01-14 13:04:19.000000,2024-01-14 13:05:49.000000,90.0,0.0444444444444444,0,Human,Human,1,0,2.6666666666666665,0.8472222222222222,1,-0.5129078066148016,0,1,0,0
416,S000417,9,74.77777777777777,102.88888888888889,76.55555555555556,U0417,2024-01-14 07:05:28.000000,2024-01-14 07:09:28.000000,240.0,0.0375,0,Human,Human,1,0,2.25,0.31157407407407406,1,-0.4184213296226272,0,1,0,0
417,S000418,11,63.0,80.18181818181819,85.72727272727273,U0418,2024-01-22 00:09:52.000000,2024-01-22 00:14:52.000000,300.0,0.0366666666666666,0,Human,Human,1,0,2.2,0.21,1,-0.45552810328162874,0,1,0,0
418,S000419,6,70.66666666666667,126.16666666666669,94.16666666666669,U0419,2024-01-15 13:06:06.000000,2024-01-15 13:08:36.000000,150.0,0.04,0,Human,Human,1,0,2.4,0.47111111111111115,1,-0.45105568328936124,0,1,0,0
419,S000420,3,71.66666666666667,89.66666666666667,77.33333333333333,U0420,2024-01-07 18:02:54.000000,2024-01-07 18:03:54.000000,60.0,0.05,0,Human,Human,1,0,3.0,1.1944444444444444,1,-0.5463177496481544,0,1,0,0
420,S000421,12,74.25,115.91666666666669,106.75,U0421,2024-01-03 18:11:52.000000,2024-01-03 18:17:22.000000,330.0,0.0363636363636363,0,Human,Human,1,0,2.1818181818181817,0.225,1,-0.4014616562236057,0,1,0,0
421,S000422,8,64.5,108.5,97.375,U0422,2024-01-01 20:08:35.000000,2024-01-01 20:12:05.000000,210.0,0.0380952380952381,0,Human,Human,1,0,2.2857142857142856,0.30714285714285716,1,-0.41489732722376793,0,1,0,0
422,S000423,12,74.83333333333333,111.75,98.5,U0423,2024-01-05 09:09:17.000000,2024-01-05 09:14:47.000000,330.0,0.0363636363636363,0,Human,Human,1,0,2.1818181818181817,0.22676767676767676,1,-0.39647606114857264,0,1,0,0
423,S000424,7,50.85714285714285,113.71428571428572,74.71428571428571,U0424,2024-01-25 13:06:45.000000,2024-01-25 13:09:45.000000,180.0,0.0388888888888888,0,Human,Human,-1,1,2.3333333333333335,0.2825396825396825,1,-0.5360116500627473,0,-1,1,0
